          1405684456,        d8:c7:c8:5e:7d:eb,        SUTD_Student,   74

          1405684456,        d8:c7:c8:5e:7d:ec,            SUTD_BOT,   74

          1405684456,        d8:c7:c8:5e:7d:ea,          SUTD_Staff,   74

          1405684456,        d8:c7:c8:5e:7d:e9,           SUTD_ILP2,   74

          1405684456,        d8:c7:c8:5e:7d:ed,           SUTD_GLAB,   74

          1405684456,        d8:c7:c8:5e:7c:2b,        SUTD_Student,   53

          1405684456,        d8:c7:c8:5e:7c:2a,          SUTD_Staff,   53

          1405684456,        d8:c7:c8:5e:7c:2c,            SUTD_BOT,   53

          1405684456,        d8:c7:c8:5e:7c:2d,           SUTD_GLAB,   54

          1405684456,        d8:c7:c8:5e:7c:29,           SUTD_ILP2,   54

          1405684456,        d8:c7:c8:5e:7d:e8,          SUTD_Guest,   74

          1405684456,        02:2c:4c:cf:a2:ce,     HPCP1525-7dcf88,   43

          1405684456,        d8:c7:c8:5e:7c:81,           SUTD_ILP2,   59

          1405684456,        d8:c7:c8:5e:7c:8d,           SUTD_GLAB,   63

          1405684456,        d8:c7:c8:5e:7c:89,           SUTD_ILP2,   63

          1405684456,        d8:c7:c8:5e:7c:21,           SUTD_ILP2,   79

          1405684456,        d8:c7:c8:5e:7d:a5,           SUTD_GLAB,   68

          1405684456,        d8:c7:c8:5e:7d:a1,           SUTD_ILP2,   69

          1405684456,        d8:c7:c8:5e:7d:a3,        SUTD_Student,   70

          1405684456,        d8:c7:c8:5e:7d:a4,            SUTD_BOT,   72

          1405684456,        d8:c7:c8:5e:81:e5,           SUTD_GLAB,   80

          1405684456,        d8:c7:c8:5e:7d:a0,          SUTD_Guest,   70

          1405684456,        d8:c7:c8:5e:7d:e3,        SUTD_Student,   75

          1405684456,        d8:c7:c8:5e:7d:e5,           SUTD_GLAB,   75

          1405684456,        d8:c7:c8:5e:7d:e2,          SUTD_Staff,   75

          1405684456,        d8:c7:c8:5e:7d:e0,          SUTD_Guest,   75

          1405684456,        d8:c7:c8:5e:7c:8c,            SUTD_BOT,   61

          1405684456,        d8:c7:c8:5e:73:5c,          SUTD_Staff,   86

          1405684456,        d8:c7:c8:5e:73:5a,            SUTD_BOT,   87

          1405684456,        d8:c7:c8:5e:7c:8b,        SUTD_Student,   62

          1405684456,        d8:c7:c8:5e:7c:85,           SUTD_GLAB,   58

          1405684456,        d8:c7:c8:5e:7c:8a,          SUTD_Staff,   63

          1405684456,        d8:c7:c8:5e:7c:82,          SUTD_Staff,   59

          1405684456,        d8:c7:c8:5e:7c:83,        SUTD_Student,   59

          1405684456,        d8:c7:c8:5e:7c:84,            SUTD_BOT,   60

          1405684456,        d8:c7:c8:5e:7d:8c,            SUTD_BOT,   74

          1405684456,        d8:c7:c8:5e:7d:8b,        SUTD_Student,   74

          1405684456,        d8:c7:c8:5e:7d:8d,           SUTD_GLAB,   74

          1405684456,        d8:c7:c8:5e:7d:84,            SUTD_BOT,   74

          1405684456,        d8:c7:c8:5e:7d:85,           SUTD_GLAB,   74

          1405684456,        d8:c7:c8:5e:81:2b,        SUTD_Student,   79

          1405684456,        d8:c7:c8:5e:81:2d,           SUTD_GLAB,   79

          1405684456,        d8:c7:c8:5e:81:2a,          SUTD_Staff,   79

          1405684456,        d8:c7:c8:5e:81:2c,            SUTD_BOT,   79

          1405684456,        d8:c7:c8:5e:81:29,           SUTD_ILP2,   79

          1405684456,        d8:c7:c8:5e:7d:82,          SUTD_Staff,   75

          1405684456,        d8:c7:c8:5e:7d:83,        SUTD_Student,   75

          1405684456,        d8:c7:c8:5e:7f:00,           SUTD_GLAB,   76

          1405684456,        d8:c7:c8:11:83:91,           SUTD_ILP2,   77

          1405684456,        d8:c7:c8:11:83:92,          SUTD_Staff,   78

          1405684456,        d8:c7:c8:5e:81:e2,          SUTD_Staff,   80

          1405684456,        d8:c7:c8:5e:81:e4,            SUTD_BOT,   80

          1405684456,        d8:c7:c8:5e:73:5d,        SUTD_Student,   86

          1405684456,        d8:c7:c8:5e:73:58,           SUTD_GLAB,   86

          1405684456,        d8:c7:c8:11:82:21,           SUTD_ILP2,   82

          1405684456,        d8:c7:c8:11:82:25,           SUTD_GLAB,   84

          1405684456,        d8:c7:c8:5e:68:ea,          SUTD_Staff,   89

          1405684456,        d8:c7:c8:11:83:61,           SUTD_ILP2,   85

          1405684456,        d8:c7:c8:5e:68:ec,            SUTD_BOT,   90

          1405684456,        d8:c7:c8:5e:68:eb,        SUTD_Student,   90

          1405684456,        d8:c7:c8:11:84:91,           SUTD_ILP2,   93

          1405684456,        d8:c7:c8:5e:7c:28,          SUTD_Guest,   54

          1405684456,        d8:c7:c8:5e:7c:88,          SUTD_Guest,   63

          1405684456,        d8:c7:c8:5e:7c:80,          SUTD_Guest,   59

          1405684456,        d8:c7:c8:5e:81:28,          SUTD_Guest,   79

          1405684456,        d8:c7:c8:11:83:90,          SUTD_Guest,   79

          1405684456,        d8:c7:c8:5e:73:59,          SUTD_Guest,   86

          1405684456,        d8:c7:c8:11:83:65,                    ,   83

          1405684456,        d8:c7:c8:5e:68:e8,          SUTD_Guest,   90

          1405684459,        d8:c7:c8:5e:7d:eb,        SUTD_Student,   74

          1405684459,        d8:c7:c8:5e:7d:ec,            SUTD_BOT,   74

          1405684459,        d8:c7:c8:5e:7d:ea,          SUTD_Staff,   74

          1405684459,        d8:c7:c8:5e:7d:e9,           SUTD_ILP2,   74

          1405684459,        d8:c7:c8:5e:7d:ed,           SUTD_GLAB,   74

          1405684459,        d8:c7:c8:5e:7c:2b,        SUTD_Student,   53

          1405684459,        d8:c7:c8:5e:7c:2a,          SUTD_Staff,   53

          1405684459,        d8:c7:c8:5e:7c:2c,            SUTD_BOT,   53

          1405684459,        d8:c7:c8:5e:7c:2d,           SUTD_GLAB,   54

          1405684459,        d8:c7:c8:5e:7c:29,           SUTD_ILP2,   54

          1405684459,        d8:c7:c8:5e:7d:e8,          SUTD_Guest,   74

          1405684459,        02:2c:4c:cf:a2:ce,     HPCP1525-7dcf88,   43

          1405684459,        d8:c7:c8:5e:7c:81,           SUTD_ILP2,   59

          1405684459,        d8:c7:c8:5e:7c:8d,           SUTD_GLAB,   63

          1405684459,        d8:c7:c8:5e:7c:89,           SUTD_ILP2,   63

