          1405754963,        d8:c7:c8:5e:78:0e,           SUTD_GLAB,   61

          1405754963,        d8:c7:c8:5e:78:09,           SUTD_ILP2,   60

          1405754963,        d8:c7:c8:5e:77:fb,        SUTD_Student,   60

          1405754963,        d8:c7:c8:5e:77:fc,            SUTD_BOT,   60

          1405754963,        d8:c7:c8:5e:77:fa,          SUTD_Staff,   60

          1405754963,        d8:c7:c8:5e:78:01,           SUTD_ILP2,   62

          1405754963,        d8:c7:c8:5e:77:fe,           SUTD_GLAB,   60

          1405754963,        d8:c7:c8:5e:77:f9,           SUTD_ILP2,   60

          1405754963,        d8:c7:c8:5e:77:f1,           SUTD_ILP2,   63

          1405754963,        d8:c7:c8:5e:7a:2c,            SUTD_BOT,   71

          1405754963,        d8:c7:c8:5e:7a:29,           SUTD_ILP2,   71

          1405754963,        d8:c7:c8:5e:7a:2a,          SUTD_Staff,   72

          1405754963,        d8:c7:c8:11:8a:84,            SUTD_BOT,   60

          1405754963,        d8:c7:c8:11:8a:81,           SUTD_GLAB,   63

          1405754963,        d8:c7:c8:5e:7a:2b,        SUTD_Student,   71

          1405754963,        d8:c7:c8:5e:7a:2e,           SUTD_GLAB,   71

          1405754963,        d8:c7:c8:11:8a:82,          SUTD_Staff,   60

          1405754963,        d8:c7:c8:11:8a:83,        SUTD_Student,   62

          1405754963,        ca:07:43:1b:bc:22,PD193298CC004Name93290C00017A,   50

          1405754963,        d8:c7:c8:5e:77:fd,                    ,   62

          1405754963,        d8:c7:c8:5e:77:f8,          SUTD_Guest,   60

          1405754963,        d8:c7:c8:5e:7a:2d,                    ,   72

          1405754963,        d8:c7:c8:5e:7a:28,          SUTD_Guest,   71

          1405754963,        d8:c7:c8:11:8a:80,          SUTD_Guest,   61

          1405754963,        d8:c7:c8:11:8a:36,           SUTD_GLAB,   79

          1405754963,        d8:c7:c8:11:8a:89,           SUTD_GLAB,   56

          1405754963,        d8:c7:c8:5e:78:0a,          SUTD_Staff,   59

          1405754963,        d8:c7:c8:5e:78:0b,        SUTD_Student,   59

          1405754963,        d8:c7:c8:5e:78:0c,            SUTD_BOT,   59

          1405754963,        d8:c7:c8:11:8a:31,           SUTD_ILP2,   81

          1405754963,        d8:c7:c8:5e:7a:ec,            SUTD_BOT,   86

          1405754963,        d8:c7:c8:5e:7a:e9,           SUTD_ILP2,   87

          1405754963,        d8:c7:c8:5e:7a:ea,          SUTD_Staff,   87

          1405754963,        d8:c7:c8:5e:7a:ee,           SUTD_GLAB,   87

          1405754963,        d8:c7:c8:5e:7a:eb,        SUTD_Student,   87

          1405754963,        d8:c7:c8:11:81:4a,          SUTD_Staff,   88

          1405754963,        d8:c7:c8:11:81:49,           SUTD_GLAB,   88

          1405754963,        d8:c7:c8:11:81:4c,            SUTD_BOT,   88

          1405754963,        d8:c7:c8:11:81:4b,        SUTD_Student,   88

          1405754963,        d8:c7:c8:11:86:3c,            SUTD_BOT,   90

          1405754963,        d8:c7:c8:11:86:39,           SUTD_GLAB,   90

          1405754963,        d8:c7:c8:11:89:a1,           SUTD_GLAB,   86

          1405754963,        d8:c7:c8:5e:80:95,           SUTD_GLAB,   92

          1405754963,        d8:c7:c8:5e:80:91,           SUTD_ILP2,   94

          1405754963,        d8:c7:c8:5e:78:08,          SUTD_Guest,   58

          1405754963,        d8:c7:c8:5e:78:0d,                    ,   59

          1405754963,        d8:c7:c8:11:8a:30,          SUTD_Guest,   82

          1405754963,        d8:c7:c8:5e:7a:e8,          SUTD_Guest,   87

          1405754963,        d8:c7:c8:5e:7a:ed,                    ,   87

          1405754963,        d8:c7:c8:11:81:48,          SUTD_Guest,   88

