          1405869837,        d8:c7:c8:5e:7a:c9,           SUTD_GLAB,   61

          1405869837,        d8:c7:c8:5e:7a:ca,          SUTD_Staff,   61

          1405869837,        d8:c7:c8:5e:79:59,           SUTD_GLAB,   70

          1405869837,        d8:c7:c8:5e:79:5b,        SUTD_Student,   70

          1405869837,        d8:c7:c8:5e:79:5c,            SUTD_BOT,   70

          1405869837,        d8:c7:c8:5e:79:5a,          SUTD_Staff,   70

          1405869837,        d8:c7:c8:5e:79:79,           SUTD_GLAB,   64

          1405869837,        d8:c7:c8:5e:79:7c,            SUTD_BOT,   65

          1405869837,        d8:c7:c8:5e:79:7a,          SUTD_Staff,   64

          1405869837,        d8:c7:c8:5e:79:7b,        SUTD_Student,   64

          1405869837,        d8:c7:c8:5e:7a:d1,           SUTD_GLAB,   69

          1405869837,        d8:c7:c8:5e:79:51,           SUTD_GLAB,   70

          1405869837,        d8:c7:c8:5e:75:09,           SUTD_GLAB,   63

          1405869837,        d8:c7:c8:5e:75:0a,          SUTD_Staff,   64

          1405869837,        d8:c7:c8:5e:79:71,           SUTD_GLAB,   73

          1405869837,        d8:c7:c8:5e:7a:d9,           SUTD_GLAB,   65

          1405869837,        d8:c7:c8:5e:7a:da,          SUTD_Staff,   65

          1405869837,        d8:c7:c8:5e:7a:db,        SUTD_Student,   65

          1405869837,        d8:c7:c8:5e:7a:dc,            SUTD_BOT,   65

          1405869837,        d8:c7:c8:11:86:e9,           SUTD_ILP2,   83

          1405869837,        d8:c7:c8:11:86:ee,           SUTD_GLAB,   84

          1405869837,        d8:c7:c8:11:84:1e,           SUTD_GLAB,   87

          1405869837,        d8:c7:c8:11:84:19,           SUTD_ILP2,   86

          1405869837,        d8:c7:c8:5e:79:58,          SUTD_Guest,   69

          1405869837,        d8:c7:c8:5e:79:78,          SUTD_Guest,   64

          1405869837,        d8:c7:c8:5e:7a:d8,          SUTD_Guest,   65

          1405869837,        d8:c7:c8:5e:7a:d3,        SUTD_Student,   73

          1405869837,        d8:c7:c8:5e:7a:d2,          SUTD_Staff,   73

          1405869837,        d8:c7:c8:5e:7a:d4,            SUTD_BOT,   73

          1405869837,        d8:c7:c8:5e:7a:d0,          SUTD_Guest,   76

          1405869837,        d8:c7:c8:5e:75:0c,            SUTD_BOT,   63

          1405869837,        d8:c7:c8:5e:75:0b,        SUTD_Student,   63

          1405869837,        d8:c7:c8:5e:75:08,          SUTD_Guest,   63

          1405869837,        d8:c7:c8:11:86:ec,            SUTD_BOT,   85

          1405869837,        d8:c7:c8:11:82:a1,           SUTD_GLAB,   89

          1405869837,        d8:c7:c8:11:86:ed,                    ,   86

          1405869837,        d8:c7:c8:5e:7a:c1,           SUTD_GLAB,   50

          1405869837,        d8:c7:c8:5e:7a:c2,          SUTD_Staff,   52

          1405869837,        d8:c7:c8:5e:7a:c4,            SUTD_BOT,   52

          1405869837,        d8:c7:c8:5e:7a:c3,        SUTD_Student,   52

          1405869837,        d8:c7:c8:5e:79:74,            SUTD_BOT,   75

          1405869837,        d8:c7:c8:5e:79:73,        SUTD_Student,   75

          1405869837,        d8:c7:c8:5e:79:72,          SUTD_Staff,   75

          1405869837,        d8:c7:c8:5e:7a:e6,           SUTD_GLAB,   89

          1405869837,        d8:c7:c8:5e:68:e1,           SUTD_GLAB,   89

          1405869837,        d8:c7:c8:5e:7a:e1,           SUTD_ILP2,   91

          1405869837,        d8:c7:c8:5e:7a:c0,          SUTD_Guest,   53

          1405869837,        d8:c7:c8:5e:79:70,          SUTD_Guest,   76

          1405869837,        d8:c7:c8:11:86:e6,           SUTD_GLAB,   83

          1405869837,        d8:c7:c8:5e:7a:ea,          SUTD_Staff,   89

